typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1056885.757","1056885.757","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"62688846.703","62688846.703","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"187269028.068","187269028.068","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","72","BWA","Botswana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"14711800.714","14711800.714","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"36618436.85","36618436.85","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","862","VEN","Venezuela","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4881776.251","4881776.251","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"568723229.426","568723229.426","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7477464250.685","7477464250.685","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","496","MNG","Mongolia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"32548423.323","32548423.323","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7824073994.63","7824073994.63","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6627937845.152","6627937845.152","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","600","PRY","Paraguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"583431.579","583431.579","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1464127.744","1464127.744","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"46565799.904","46565799.904","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"789645987.006","789645987.006","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","166","CCK","Cocos Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"13074904.206","13074904.206","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"305860.173","305860.173","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","430","LBR","Liberia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4413744.64","4413744.64","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","662","LCA","Saint Lucia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1502322.231","1502322.231","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","504","MAR","Morocco","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"18341122.68","18341122.68","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","417","KGZ","Kyrgyzstan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2347856.083","2347856.083","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"216248504.484","216248504.484","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","178","COG","Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1092246.717","1092246.717","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","570","NIU","Niue","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"194486.937","194486.937","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1279311526.228","1279311526.228","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","120","CMR","Cameroon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"114447635.84","114447635.84","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"32338724.363","32338724.363","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","688","SRB","Serbia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1722242.484","1722242.484","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","612","PCN","Pitcairn","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"10386.721","10386.721","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3085372825.87","3085372825.87","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","520","NRU","Nauru","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"36832208.382","36832208.382","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","368","IRQ","Iraq","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"344928168.724","344928168.724","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","251","FRA","France","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1502745962.281","1502745962.281","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2262490726.103","2262490726.103","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","270","GMB","Gambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"84449.744","84449.744","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2590896.988","2590896.988","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"23036271.462","23036271.462","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"465245772.969","465245772.969","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","320","GTM","Guatemala","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5020710.108","5020710.108","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","462","MDV","Maldives","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"44268940.669","44268940.669","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"346303.544","346303.544","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","584","MHL","Marshall Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5034197.432","5034197.432","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","332","HTI","Haiti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"211155.917","211155.917","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3078565.309","3078565.309","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","388","JAM","Jamaica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"26420485.675","26420485.675","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1608025.755","1608025.755","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","860","UZB","Uzbekistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2573673.261","2573673.261","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"51589949.443","51589949.443","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8279669.127","8279669.127","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","524","NPL","Nepal","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"89555177.438","89555177.438","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"833746.644","833746.644","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","404","KEN","Kenya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"130866355.402","130866355.402","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","262","DJI","Djibouti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4380765.438","4380765.438","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","204","BEN","Benin","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1700568.159","1700568.159","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","768","TGO","Togo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1613524.724","1613524.724","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","762","TJK","Tajikistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"375911.08","375911.08","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","562","NER","Niger","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"574083.928","574083.928","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"12593054655.494","12593054655.494","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"18673744.24","18673744.24","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","51","ARM","Armenia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"406855.325","406855.325","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","626","TLS","Timor-Leste","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"42769555.607","42769555.607","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"65230302.128","65230302.128","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3460306566.657","3460306566.657","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","242","FJI","Fiji","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"391681063.148","391681063.148","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"459463368.199","459463368.199","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","104","MMR","Myanmar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"122539492.931","122539492.931","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","807","MKD","North Macedonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"13313137.084","13313137.084","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3735446.7","3735446.7","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"40355759.723","40355759.723","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"51929804.635","51929804.635","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"946414.068","946414.068","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"996093.475","996093.475","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","266","GAB","Gabon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3651119.199","3651119.199","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"63868434018.087","63868434018.087","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","788","TUN","Tunisia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"12099471.23","12099471.23","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","660","AIA","Anguilla","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"12978.419","12978.419","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7802239.373","7802239.373","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","882","WSM","Samoa","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"40833908.987","40833908.987","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7767675.655","7767675.655","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","512","OMN","Oman","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"394077629.99","394077629.99","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"29487859.715","29487859.715","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","258","PYF","French Polynesia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"46442416.897","46442416.897","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","340","HND","Honduras","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2378658.817","2378658.817","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","558","NIC","Nicaragua","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"233977.605","233977.605","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","308","GRD","Grenada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"225171.414","225171.414","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","50","BGD","Bangladesh","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1263623854.72","1263623854.72","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","566","NGA","Nigeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"14833704.174","14833704.174","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4446453821.619","4446453821.619","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","232","ERI","Eritrea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"220753.37","220753.37","4","false","true",
"C","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","10","ATA","Antarctica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8083071.495","8083071.495","4","false","true",
